id,title,description
fb_7109,Lieu historique national du Fort-Langley,"Verified Facebook page ""Lieu historique national du Fort-Langley""; dataset category: government; source Facebook ID: 220121968038271; encoded description features: 5."
fb_7110,엔씨소프트,"Verified Facebook page ""엔씨소프트""; dataset category: company; source Facebook ID: 147863968567680; encoded description features: 8."
fb_7111,Dennis Rohde,"Verified Facebook page ""Dennis Rohde""; dataset category: politician; source Facebook ID: 435851583129781; encoded description features: 8."
fb_7112,L'amour est dans le pré,"Verified Facebook page ""L'amour est dans le pré""; dataset category: tvshow; source Facebook ID: 122122271150469; encoded description features: 8."
fb_7113,Arabian Adventures,"Verified Facebook page ""Arabian Adventures""; dataset category: company; source Facebook ID: 272127646519687; encoded description features: 9."
fb_7114,Beatrix von Storch,"Verified Facebook page ""Beatrix von Storch""; dataset category: politician; source Facebook ID: 549796328395150; encoded description features: 24."
fb_7115,Angela McArdle,"Verified Facebook page ""Angela McArdle""; dataset category: politician; source Facebook ID: 242587982844306; encoded description features: 9."
fb_7116,Christophe Lacroix,"Verified Facebook page ""Christophe Lacroix""; dataset category: politician; source Facebook ID: 487300758065559; encoded description features: 7."
fb_7117,Blitsy,"Verified Facebook page ""Blitsy""; dataset category: company; source Facebook ID: 207610382628932; encoded description features: 8."
fb_7118,Sudhir Mungantiwar,"Verified Facebook page ""Sudhir Mungantiwar""; dataset category: politician; source Facebook ID: 140845199297946; encoded description features: 21."
fb_7119,MTV The Valleys,"Verified Facebook page ""MTV The Valleys""; dataset category: tvshow; source Facebook ID: 181582188623941; encoded description features: 9."
fb_7120,Roderic O'Gorman,"Verified Facebook page ""Roderic O'Gorman""; dataset category: politician; source Facebook ID: 38729503137; encoded description features: 26."
fb_7121,Unser Land,"Verified Facebook page ""Unser Land""; dataset category: tvshow; source Facebook ID: 314411168715171; encoded description features: 22."
fb_7122,Assembleia Legislativa do Estado do Rio Grande do Sul,"Verified Facebook page ""Assembleia Legislativa do Estado do Rio Grande do Sul""; dataset category: government; source Facebook ID: 910633749008804; encoded description features: 7."
fb_7123,Peace Corps/FSM and Palau,"Verified Facebook page ""Peace Corps/FSM and Palau""; dataset category: government; source Facebook ID: 1685962144954438; encoded description features: 8."
fb_7124,McDonald's [page 7124],"Verified Facebook page ""McDonald's""; dataset category: company; source Facebook ID: 100023357865; encoded description features: 23."
fb_7125,Robert Arrigo,"Verified Facebook page ""Robert Arrigo""; dataset category: politician; source Facebook ID: 146689446314; encoded description features: 20."
fb_7126,Crock-Pot Slow Cooker [page 7126],"Verified Facebook page ""Crock-Pot Slow Cooker""; dataset category: company; source Facebook ID: 111303698965235; encoded description features: 7."
fb_7127,C&A [page 7127],"Verified Facebook page ""C&A""; dataset category: company; source Facebook ID: 193944443965876; encoded description features: 22."
fb_7128,Comune di Trieste,"Verified Facebook page ""Comune di Trieste""; dataset category: government; source Facebook ID: 438614719484343; encoded description features: 5."
fb_7129,Armando Siri,"Verified Facebook page ""Armando Siri""; dataset category: politician; source Facebook ID: 133715173331387; encoded description features: 26."
fb_7130,Citibanamex,"Verified Facebook page ""Citibanamex""; dataset category: company; source Facebook ID: 189353597751741; encoded description features: 23."
fb_7131,Siv Jensen,"Verified Facebook page ""Siv Jensen""; dataset category: politician; source Facebook ID: 8893256126; encoded description features: 23."
fb_7132,Andrea Mitchell Reports,"Verified Facebook page ""Andrea Mitchell Reports""; dataset category: tvshow; source Facebook ID: 87996846537; encoded description features: 25."
fb_7133,Klaus Kaiser,"Verified Facebook page ""Klaus Kaiser""; dataset category: politician; source Facebook ID: 1544143392559562; encoded description features: 8."
fb_7134,Israele in Italia,"Verified Facebook page ""Israele in Italia""; dataset category: government; source Facebook ID: 148659578491342; encoded description features: 7."
fb_7135,Voss Water,"Verified Facebook page ""Voss Water""; dataset category: company; source Facebook ID: 111479625568719; encoded description features: 23."
fb_7136,USAID India,"Verified Facebook page ""USAID India""; dataset category: government; source Facebook ID: 179147728769492; encoded description features: 6."
fb_7137,Rizzoli&Isles,"Verified Facebook page ""Rizzoli&Isles""; dataset category: tvshow; source Facebook ID: 113475642024697; encoded description features: 8."
fb_7138,Washington Department of Fish & Wildlife,"Verified Facebook page ""Washington Department of Fish & Wildlife""; dataset category: government; source Facebook ID: 385127436760; encoded description features: 9."
fb_7139,Treatment Options,"Verified Facebook page ""Treatment Options""; dataset category: government; source Facebook ID: 350314888384986; encoded description features: 7."
fb_7140,99acres,"Verified Facebook page ""99acres""; dataset category: company; source Facebook ID: 375428829659; encoded description features: 8."
fb_7141,Stefano Fassina,"Verified Facebook page ""Stefano Fassina""; dataset category: politician; source Facebook ID: 193123080790778; encoded description features: 24."
fb_7142,Boise Police Department,"Verified Facebook page ""Boise Police Department""; dataset category: government; source Facebook ID: 115967218142; encoded description features: 23."
fb_7143,VisitSweden [page 7143],"Verified Facebook page ""VisitSweden""; dataset category: company; source Facebook ID: 116630511702495; encoded description features: 11."
fb_7144,Cost Plus World Market,"Verified Facebook page ""Cost Plus World Market""; dataset category: company; source Facebook ID: 31221517734; encoded description features: 23."
fb_7145,Comisión de Regulación de Comunicaciones,"Verified Facebook page ""Comisión de Regulación de Comunicaciones""; dataset category: government; source Facebook ID: 120272058012139; encoded description features: 7."
fb_7146,Willie Rennie,"Verified Facebook page ""Willie Rennie""; dataset category: politician; source Facebook ID: 154822001250798; encoded description features: 21."
fb_7147,Dushyant Chautala,"Verified Facebook page ""Dushyant Chautala""; dataset category: politician; source Facebook ID: 692941134057968; encoded description features: 23."
fb_7148,Fairfax County Land Use Planning,"Verified Facebook page ""Fairfax County Land Use Planning""; dataset category: government; source Facebook ID: 1393248784241139; encoded description features: 9."
fb_7149,Keiko Ota,"Verified Facebook page ""Keiko Ota""; dataset category: politician; source Facebook ID: 257633467585013; encoded description features: 26."
fb_7150,Ivan Scalfarotto,"Verified Facebook page ""Ivan Scalfarotto""; dataset category: politician; source Facebook ID: 21997441531; encoded description features: 22."
fb_7151,Embajada del Perú en Argentina,"Verified Facebook page ""Embajada del Perú en Argentina""; dataset category: government; source Facebook ID: 517824471716348; encoded description features: 7."
fb_7152,Edgar Olvera Higuera,"Verified Facebook page ""Edgar Olvera Higuera""; dataset category: politician; source Facebook ID: 253121881542058; encoded description features: 22."
fb_7153,Crocs [page 7153],"Verified Facebook page ""Crocs""; dataset category: company; source Facebook ID: 212977406471; encoded description features: 24."
fb_7154,เท่ง โหน่ง วิทยาคม,"Verified Facebook page ""เท่ง โหน่ง วิทยาคม""; dataset category: tvshow; source Facebook ID: 1383181148639752; encoded description features: 6."
fb_7155,Illinois Housing Development Authority,"Verified Facebook page ""Illinois Housing Development Authority""; dataset category: government; source Facebook ID: 113521848701455; encoded description features: 9."
fb_7156,Preben Bang Henriksen,"Verified Facebook page ""Preben Bang Henriksen""; dataset category: politician; source Facebook ID: 579280942092820; encoded description features: 7."
fb_7157,William Hague,"Verified Facebook page ""William Hague""; dataset category: politician; source Facebook ID: 151573914931735; encoded description features: 24."
fb_7158,Sweet Leaf Tea,"Verified Facebook page ""Sweet Leaf Tea""; dataset category: company; source Facebook ID: 20033605039; encoded description features: 23."
fb_7159,Tomasz Poręba - Poseł do Parlamentu Europejskiego,"Verified Facebook page ""Tomasz Poręba - Poseł do Parlamentu Europejskiego""; dataset category: politician; source Facebook ID: 415249991881245; encoded description features: 6."
fb_7160,1&1 Hosting Guide [page 7160],"Verified Facebook page ""1&1 Hosting Guide""; dataset category: company; source Facebook ID: 108017955888494; encoded description features: 5."
fb_7161,National Endowment for the Arts,"Verified Facebook page ""National Endowment for the Arts""; dataset category: government; source Facebook ID: 33192104484; encoded description features: 26."
fb_7162,dineLA,"Verified Facebook page ""dineLA""; dataset category: company; source Facebook ID: 97741787690; encoded description features: 7."
fb_7163,GT Bicycles,"Verified Facebook page ""GT Bicycles""; dataset category: company; source Facebook ID: 61394987493; encoded description features: 23."
fb_7164,Town of Blacksburg Government,"Verified Facebook page ""Town of Blacksburg Government""; dataset category: government; source Facebook ID: 45511889459; encoded description features: 11."
fb_7165,Canada in the UAE,"Verified Facebook page ""Canada in the UAE""; dataset category: government; source Facebook ID: 210719505692766; encoded description features: 4."
